21,0,0,0,100,40,255,,,,
21,100,86,225,100,40,255,,0,,
21,100,86,225,100,40,255,,0,,12.52
21,99.39,84.27,225,98.59,40.65,255,,0.8,,
21,97.58,81.92,225,96,40.42,255,,1.58,,
21,95.35,80.76,225,93.17,38.56,255,,2.18,,
21,92.97,79.62,225,91.76,37.11,255,,1.21,,
21,90.55,75.54,225,88.85,37.96,255,,1.7,,
21,88.04,74.22,225,85.98,36.01,255,,2.06,,
21,85.49,72.7,225,83.07,34.2,255,,2.42,,
21,84.24,74.95,225,80.2,29.74,255,,4.04,,
21,81.74,73.55,225,77.29,27.85,255,,4.45,,
21,79.19,72.11,225,74.38,25.96,255,,4.81,,
21,76.65,70.67,225,71.52,24.08,255,,5.13,,
21,74.1,69.16,225,70.06,22.85,255,,4.04,,
21,71.56,64.81,225,67.15,23.87,255,,4.41,,
22,69.01,63.38,225,64.24,21.98,255,,4.77,,
22,66.46,61.94,225,61.33,20.09,255,,5.13,,
22,65.21,64.19,225,58.46,15.63,255,,6.75,,
22,62.67,62.67,225,55.56,13.82,255,,7.11,,
22,60.12,61.23,225,52.65,11.93,253,,7.47,,
22,57.58,59.8,225,49.78,10.05,213,,7.8,,
22,55.07,58.4,225,48.36,8.76,186,,6.71,,
22,52.53,53.97,225,45.74,9.97,211,,6.79,,
22,49.98,51.97,225,43.23,8.81,187,,6.75,,
22,48.69,53.29,225,40.81,5.41,115,,7.88,,
22,46.14,50.89,225,38.55,4.75,100,,7.59,,
22,43.6,48.16,225,36.48,4.49,95,,7.12,,
22,41.09,45.14,225,35.56,5.01,106,,5.53,,
22,38.55,39.74,225,33.82,7.55,160,,4.73,,
22,37.25,39.53,225,32.16,6,127,,5.09,,
22,34.71,35.59,225,30.42,7.08,150,,4.29,,
22,32.16,31.81,225,28.69,8,170,,3.47,,
22,29.62,28.03,225,27.8,9.26,196,,1.82,,
22,27.07,22.56,225,25.9,11.81,251,,1.17,,
22,24.53,19.1,225,23.68,12.22,255,,0.85,,
22,23.23,19.86,225,21.01,9.29,197,,2.22,,
22,20.69,17.94,225,18.22,7.94,168,,2.47,,
22,18.18,16.37,225,15.68,6.35,134,,2.5,,
22,15.64,14.21,225,14.51,5.88,125,,1.13,,
22,13.09,9.3,197,12.28,7.74,164,,0.81,,
22,11.8,10.06,213,10.18,5.04,107,,1.62,,
22,9.29,7.12,151,8.2,5.06,107,,1.09,,
23,6.83,4.06,86,7.27,5.66,120,,-0.44,,
23,4.44,-0.88,18,5.54,7.87,167,,-1.1,,
23,3.35,-0.51,10,3.8,5.88,125,,-0.45,,
23,1.41,-2.57,54,2.91,5.93,126,,-1.5,,
23,-0.08,-2.57,10,1.17,5.24,111,,-1.25,,
23,-0.65,-3.19,67,-0.53,3.43,72,,-0.12,,
23,-1.54,-2.33,49,-2.06,1.2,25,,0.52,,
23,-1.9,-0.29,10,-2.75,-1.42,30,,0.85,,
23,-1.94,0.97,20,-3.8,-3.14,66,,1.86,,
23,-1.98,2.95,62,-4.4,-5.4,114,,2.42,,
23,-2.02,4.05,86,-4.48,-6.56,139,,2.46,,
23,-2.26,3.52,74,-4.12,-6.09,129,,1.86,,
23,-2.46,2.22,47,-3.31,-4.64,98,,0.85,,
23,-2.95,-0.78,16,-2.26,-1.63,34,,-0.69,,
23,-3.39,-4.15,88,-1.33,1.73,36,,-2.06,,
23,-3.56,-6.47,137,-0.97,4.06,86,,-2.59,,
23,-3.39,-6.73,143,-0.65,4.59,97,,-2.74,,
23,-2.63,-5.19,110,-0.73,3.67,77,,-1.9,,
23,-1.41,-1.58,33,-1.09,0.94,19,,-0.32,,
23,-0.12,-1.58,10,-1.25,0.87,18,,1.13,,
23,0.48,-1.58,10,-1.49,0.78,16,,1.97,,
23,1.45,8.13,172,-1.54,-6.51,138,,2.99,,
23,1.82,9.25,196,-1.45,-7.29,154,,3.27,,
23,0.85,6.33,134,-0.81,-4.93,104,,1.66,,
23,0.12,6.33,10,0.2,-4.93,10,,-0.08,,
23,0.12,6.33,10,0.2,-4.93,10,,-0.08,,
23,-2.59,-6.77,143,1.74,6.27,133,,-4.33,,
23,-3.31,-11.92,225,1.86,10.84,230,,-5.17,,
23,-2.38,-9.51,202,1.25,8.99,190,,-3.63,,
24,-1.45,-5.65,120,-0.61,5.17,109,,-0.84,,
24,0.61,3.94,83,-2.51,-3.43,72,,3.12,,
24,2.42,12.92,225,-3.35,-11.2,237,,5.77,,
24,2.34,14.38,225,-3.92,-12.96,255,,6.26,,
24,0.57,10.45,222,-2.1,-9.81,208,,2.67,,
24,-0.53,3.7,78,0.48,-9.81,10,,-1.01,,
24,-1.62,-4.58,97,0.48,-9.81,10,,-2.1,,
24,-4.32,-12.29,225,4.44,11.39,242,,-8.76,,
24,-4.48,-20.67,225,4.32,19.59,255,,-8.8,,
24,-2.75,-15.48,225,3.31,15.47,255,,-6.06,,
24,-0.57,-7.24,153,0.73,8.05,171,,-1.3,,
24,1.82,4.73,100,-2.06,-3.01,63,,3.88,,
24,2.79,13.07,225,-4.36,-11.44,243,,7.15,,
24,3.27,19.05,225,-4.44,-17.05,255,,7.71,,
24,1.66,14.61,225,-2.26,-13.11,255,,3.92,,
24,-0.48,14.61,10,-0.89,-12.56,255,,0.41,,
24,-0.48,14.61,10,-0.89,-12.56,255,,0.41,,
24,-4.53,-10.12,215,4.69,9.15,194,,-9.22,,
24,-4.77,-21.96,225,6.79,21.62,255,,-11.56,,
24,-3.11,-21.44,225,5.78,22.11,255,,-8.89,,
24,-2.06,-16.43,225,3.23,16.97,255,,-5.29,,
24,0.24,-16.43,10,0.44,16.97,10,,-0.2,,
24,0.24,-16.43,10,0.44,16.97,10,,-0.2,,
24,4.44,12.78,225,-3.11,-9.24,196,,7.55,,
24,5.01,21.5,225,-4.77,-18.15,255,,9.78,,
24,3.35,20.09,225,-3.84,-17.78,255,,7.19,,
24,1.21,12.13,225,-1.37,-10.65,226,,2.58,,
24,0.04,12.13,10,1.37,-9.55,202,,-1.33,,
25,0.04,12.13,10,1.37,-9.55,202,,-1.33,,
25,-4.16,-13.61,225,6.14,13.53,255,,-10.3,,
25,-4.93,-25.33,225,6.22,24.63,255,,-11.15,,
25,-3.27,-20.77,225,5.13,21.04,255,,-8.4,,
25,-1.13,-12.49,225,2.51,13.53,255,,-3.64,,
25,1.29,-0.33,10,-0.36,13.53,10,,1.65,,
25,1.29,-0.33,10,-0.36,13.53,10,,1.65,,
25,4.36,14.16,225,-5.13,-11.51,244,,9.49,,
25,5.58,27.15,225,-5.62,-23.66,255,,11.2,,
25,4.16,24.09,225,-3.47,-20.95,255,,7.63,,
25,2.1,13.94,225,-2.1,-11.99,254,,4.2,,
25,-0.24,13.94,10,0.73,-10.86,230,,-0.97,,
25,-0.24,13.94,10,0.73,-10.86,230,,-0.97,,
25,-4.4,-13.01,225,6.06,12.69,255,,-10.46,,
25,-4.44,-23.79,225,7.39,23.97,255,,-11.83,,
25,-3.64,-24.15,225,5.37,24.21,255,,-9.01,,
25,-1.54,-14.12,225,2.63,14.87,255,,-4.17,,
25,0.81,-1.95,41,-0.24,14.87,10,,1.05,,
25,0.81,-1.95,41,-0.24,14.87,10,,1.05,,
25,5.05,15.88,225,-3.76,-12.09,255,,8.81,,
25,5.58,24.4,225,-5.01,-20.67,255,,10.59,,
25,3.92,22.19,225,-3.03,-19.07,255,,6.95,,
25,1.78,12.13,225,-0.32,-19.07,10,,2.1,,
25,1.78,12.13,225,-0.32,-19.07,10,,2.1,,
25,-1.58,-2.85,60,4.48,4.3,91,,-6.06,,
25,-3.8,-18.8,225,6.02,18.97,255,,-9.82,,
25,-4.12,-22.79,225,5.94,22.66,255,,-10.06,,
26,-2.38,-17.67,225,3.88,18.2,255,,-6.26,,
26,-0.2,-17.67,10,1.17,17.12,255,,-1.37,,
26,-0.2,-17.67,10,1.17,17.12,255,,-1.37,,
26,2.71,6.37,135,-4.36,-4.82,102,,7.07,,
26,4.16,21.59,225,-6.71,-19.73,255,,10.87,,
26,3.8,25.24,225,-6.26,-23.52,255,,10.06,,
26,2.02,19.28,225,-5.09,-18.6,255,,7.11,,
26,-0.16,19.28,10,-2.38,-17.52,255,,2.22,,
26,-0.16,19.28,10,-2.38,-17.52,255,,2.22,,
26,-4.24,-6.32,134,3.23,5.01,106,,-7.47,,
26,-5.01,-19.74,225,5.7,18.76,255,,-10.71,,
26,-4.97,-24.56,225,5.66,23.6,255,,-10.63,,
26,-3.23,-19.53,225,3.27,19.09,255,,-6.5,,
26,-1.05,-8.54,181,0.48,19.09,10,,-1.53,,
26,-1.05,-8.54,181,0.48,19.09,10,,-1.53,,
26,3.43,9.82,208,-3.03,-7.11,151,,6.46,,
26,4.24,19.15,225,-4.77,-16.45,255,,9.01,,
26,2.79,18.48,225,-4.28,-16.82,255,,7.07,,
26,1.78,14.63,225,-1.86,-12.86,255,,3.64,,
26,-0.44,14.63,10,0.97,-11.73,249,,-1.41,,
26,-0.44,14.63,10,0.97,-11.73,249,,-1.41,,
26,-4.65,-14.18,225,6.38,13.79,255,,-11.03,,
26,-5.37,-27.08,225,7.15,26.38,255,,-12.52,,
26,-3.68,-23.78,225,5.62,23.9,255,,-9.3,,
26,-1.54,-14.61,225,2.99,15.5,255,,-4.53,,
26,0.89,-2.45,52,0.12,15.5,10,,0.77,,
26,0.89,-2.45,52,0.12,15.5,10,,0.77,,
26,3.96,12.04,225,-4.61,-9.52,202,,8.57,,
27,5.05,24.6,225,-5.33,-21.45,255,,10.38,,
27,3.56,21.8,225,-4.73,-19.67,255,,8.29,,
27,1.45,14.6,225,-2.34,-13.3,255,,3.79,,
27,-0.85,3.27,69,0.48,-13.3,10,,-1.33,,
27,-0.85,3.27,69,0.48,-13.3,10,,-1.33,,
27,-3.92,-11.14,225,5.13,10.86,230,,-9.05,,
27,-5.25,-24.23,225,5.74,23.06,255,,-10.99,,
27,-3.76,-21.19,225,3.8,20.51,255,,-7.56,,
27,-1.62,-11.2,225,1.09,11.26,239,,-2.71,,
27,0.73,0.89,18,-0.28,11.26,10,,1.01,,
27,0.73,0.89,18,-0.28,11.26,10,,1.01,,
27,4.61,14.69,225,-4.85,-11.72,248,,9.46,,
27,4.57,23.71,225,-5.62,-21.07,255,,10.19,,
27,3.76,22.94,225,-3.56,-20.17,255,,7.32,,
27,1.74,13.06,225,-0.81,-10.91,231,,2.55,,
27,-0.57,1,21,1.98,0.31,10,,-2.55,,
27,-2.91,-11.25,225,3.27,11.09,235,,-6.18,,
27,-3.15,-14.53,225,4.61,14.69,255,,-7.76,,
27,-2.34,-14.89,225,2.87,15.05,255,,-5.21,,
27,-0.32,-14.89,10,0.2,15.05,10,,-0.52,,
27,-0.32,-14.89,10,0.2,15.05,10,,-0.52,,
27,3.6,10.84,225,-4.44,-8.57,182,,8.04,,
27,4.16,21.75,225,-5.17,-19.28,255,,9.33,,
27,2.55,18.6,225,-4.61,-17.28,255,,7.16,,
27,0.4,18.6,10,-2.18,-16.31,255,,2.58,,
27,0.4,18.6,10,-2.18,-16.31,255,,2.58,,
27,-3.52,-4.66,98,3.27,3.98,84,,-6.79,,
28,-4.24,-17.64,225,5.7,17.31,255,,-9.94,,
28,-4.24,-22.49,225,5.29,22,255,,-9.53,,
28,-2.46,-16.61,225,4.16,17.18,255,,-6.62,,
28,-0.24,-16.61,10,1.45,16.1,255,,-1.69,,
28,-0.24,-16.61,10,1.45,16.1,255,,-1.69,,
28,3.64,8.45,179,-4.04,-5.98,127,,7.68,,
28,4.16,20.94,225,-6.34,-18.94,255,,10.5,,
28,3.47,23.59,225,-5.94,-22.01,255,,9.41,,
28,1.66,17.6,225,-3.47,-16.58,255,,5.13,,
28,-0.57,6.34,134,-0.65,-6.08,129,,0.08,,
28,-2.87,-5.88,125,0.73,4.74,100,,-3.6,,
28,-4.28,-12.66,225,3.03,11.23,238,,-7.31,,
28,-4.16,-16.92,225,3.19,15.66,255,,-7.35,,
28,-2.55,-12.64,225,1.09,11.91,253,,-3.64,,
28,-0.4,-12.64,10,-1.62,10.83,230,,1.22,,
28,-0.4,-12.64,10,-1.62,10.83,230,,1.22,,
28,3.72,14.82,225,-6.83,-13.4,255,,10.55,,
28,4.32,26.98,225,-7.47,-25.29,255,,11.79,,
28,2.67,23.55,225,-5.74,-22.58,255,,8.41,,
28,0.53,13.97,225,-3.07,-13.75,255,,3.6,,
28,-1.78,2.07,44,-0.16,-13.75,10,,-1.62,,
28,-1.78,2.07,44,-0.16,-13.75,10,,-1.62,,
28,-4.89,-12.61,225,4.53,11.26,239,,-9.42,,
28,-6.06,-25.33,225,4.93,23.14,255,,-10.99,,
28,-4.53,-21.76,225,2.83,20.04,255,,-7.36,,
28,-2.42,-11.57,225,1.49,11.1,235,,-3.91,,
28,-0.04,-11.57,10,-1.29,9.99,212,,1.25,,
29,-0.04,-11.57,10,-1.29,9.99,212,,1.25,,
29,4,14.98,225,-6.3,-13.11,255,,10.3,,
29,3.96,24.89,225,-7.43,-23.5,255,,11.39,,
29,3.11,24.73,225,-5.33,-23.22,255,,8.44,,
29,1.09,14.77,225,-2.59,-13.88,255,,3.68,,
29,-1.21,2.72,57,0.32,-13.88,10,,-1.53,,
29,-1.21,2.72,57,0.32,-13.88,10,,-1.53,,
29,-5.37,-14.96,225,3.84,12.93,255,,-9.21,,
29,-5.82,-23.26,225,5.09,21.35,255,,-10.91,,
29,-4.08,-20.81,225,3.11,19.59,255,,-7.19,,
29,-1.86,-10.52,223,0.36,19.59,10,,-2.22,,
29,-1.86,-10.52,223,0.36,19.59,10,,-2.22,,
29,1.54,4.65,98,-4.44,-4.12,87,,5.98,,
29,3.76,20.6,225,-6.1,-18.84,255,,9.86,,
29,3.88,24.25,225,-6.02,-22.37,255,,9.9,,
29,2.14,19.14,225,-3.96,-17.91,255,,6.1,,
29,0,19.14,10,-1.21,-16.81,255,,1.21,,
29,0,19.14,10,-1.21,-16.81,255,,1.21,,
29,-2.99,-5.1,108,4.36,5.3,112,,-7.35,,
29,-4.61,-20.86,225,6.63,20.59,255,,-11.24,,
29,-4.57,-25.27,225,6.1,24.82,255,,-10.67,,
29,-2.79,-19.15,225,4.93,19.75,255,,-7.72,,
29,-0.57,-10.47,222,2.22,11.88,252,,-2.79,,
29,1.82,1.73,36,-0.61,0.57,12,,2.43,,
29,2.99,10.73,225,-3.35,-8.53,181,,6.34,,
29,4.16,19.57,225,-4.65,-16.89,255,,8.81,,
29,2.67,17.89,225,-3.23,-15.92,255,,5.9,,
29,0.57,9.07,192,-1.98,-8.39,178,,2.55,,
30,-1.7,0.12,10,0.73,-0.27,10,,-2.43,,
30,-2.83,-8.52,180,3.23,8.4,178,,-6.06,,
30,-4.24,-17.56,225,4.28,16.66,255,,-8.52,,
30,-3.31,-17.01,225,3.8,16.71,255,,-7.11,,
30,-1.37,-10.51,223,1.49,10.94,232,,-2.86,,
30,0.93,0.66,13,-1.25,0.63,13,,2.18,,
30,2.02,9.26,196,-3.84,-8.08,171,,5.86,,
30,3.31,18.12,225,-5.05,-16.32,255,,8.36,,
30,2.22,17.43,225,-4.69,-16.42,255,,6.91,,
30,0.28,17,,,,,,,,
